71.18736 71.36988 72.17002 72.39276 72.51483 72.60635 72.65778 72.88808 73.0321 73.19395 73.19395 73.39997 73.51343 73.52519 73.9627 74.28205 74.95435 75.29269 75.44526 75.5939 75.5939 75.68055 75.50204 75.54037 76.22118 76.71561 77.32856 78.18244 78.88216 79.80635 79.80635 81.44216 83.2795 84.78394 85.94696 86.29768 87.10587 87.32942 88.09115 88.77043 89.20412 89.20412 89.0529 88.24961 86.91803 85.5563 83.91087 82.06827 79.96233 77.5644 77.38998 77.38998 78.54898 80.96189
72.49601 72.67537 72.84471 73.07735 73.19198 73.27861 73.31612 73.55719 73.73042 73.73042 73.84452 74.02179 74.09898 74.10825 74.40824 74.75882 75.48381 76.04429 76.19505 76.34243 76.34243 76.42154 76.20542 76.1799 76.36339 77.06915 77.8704 78.50556 79.34714 80.7133 80.7133 82.41592 83.67062 85.34187 86.80838 87.89293 88.26884 88.96889 89.42124 90.23642 90.23642 90.41519 89.71386 88.63664 87.12671 85.71649 83.87975 81.90517 79.87 78.27216 80.21007 80.21007 82.07678 83.49412
73.22691 73.40516 73.57696 73.81552 73.92715 74.00323 74.0297 74.10132 74.42865 74.42865 74.57148 74.72984 74.80975 74.7758 74.87423 75.43735 76.01562 76.6287 77.02045 77.02045 77.1663 77.23615 76.97526 76.93156 76.68448 77.20625 78.00197 78.93682 80 82.26714 82.26714 84.19542 85.08055 86.179 87.18724 88.57518 89.53971 90.62482 90.87016 91.45313 91.45313 91.32523 91.48579 89.81434 88.46705 86.55674 84.71142 82.37457 80 80 80 81.75362 83.00351 84.07722
74.02078 74.19816 74.36986 74.6207 74.72408 74.79269 74.80205 74.70015 75.21706 75.21706 75.36327 75.50553 75.55411 75.54849 75.40903 75.77599 76.58956 77.24021 77.91767 77.91767 78.07093 78.1375 77.82427 77.7578 77.23473 77.45721 78.27408 79.23666 80.64059 80.64059 82.76257 83.76992 84.46497 85.66071 87.1137 88.81044 91.27174 92.59936 94.15649 94.79146 94.79146 94.2764 92.65399 91.28135 89.54341 87.84222 85.74942 83.43742 82.13002 82.4676 82.4676 82.81464 84.06056 85.42062
74.65627 75.06435 75.2361 75.49866 75.59688 75.65269 75.64616 75.51161 75.84906 75.84906 76.22633 76.37208 76.3375 76.35867 76.19886 76.23003 76.74288 77.6366 78.62896 78.62896 79.0828 79.13399 78.76062 78.40363 77.89364 77.78217 78.04139 78.9534 79.85785 78.9526 79.17986 79.89723 82.83519 85.91023 87.85164 90.09354 92.12893 94.2422 95.43003 96.75097 96.75097 95.71136 94.2735 92.42732 90.78337 88.74429 87.14683 85.33992 84.67924 84.75532 84.75532 85.02231 85.59312 86.80941
75.33439 76.033 76.18773 76.46409 76.55394 76.59832 76.56976 76.40041 76.40041 76.57853 77.17485 77.32198 77.27289 77.2721 77.07003 76.84155 77.48882 78.17443 78.82594 78.82594 79.94335 80.23854 83.3552 80.91495 79.86855 79.29747 78.92838 78.56928 78.15545 78.15545 79.03738 80 83.59727 86.96664 89.35876 91.37324 93.76189 96.039 97.57469 97.57469 99.56152 97.20612 95.87957 94.17365 92.29733 90.32039 88.9592 87.62857 86.84406 86.915 86.915 87.11649 87.1938 87.92975
75.73902 76.73133 77.21778 77.49914 77.58073 77.61117 77.57355 77.37474 77.37474 77.56123 77.92113 78.3475 78.31728 78.28639 78.03772 77.72336 78.89184 79.68344 79.68344 81.49982 83.86248 85.08823 86.64814 86.28024 85.3868 82.69736 79.93121 79.26218 78.90052 78.90052 79.72326 82.63895 85.7523 88.25578 91.50074 92.9606 95.74641 97.49236 100.3635 100.3635 101.4527 100 97.56557 96.23215 94.68433 92.61095 90.76885 89.35036 88.81316 88.81316 89.0217 89.1653 89.18775 89.48583
76.47115 77.4501 78.32993 78.65916 78.74113 78.76167 78.68765 78.42935 78.42935 79.10442 80 81.25515 81.32694 81.3191 80.48676 79.89854 80 82.39538 82.39538 84.18198 86.72356 87.96728 90.01299 91.82465 92.59377 91.41221 88.0138 81.55155 79.92476 79.92476 81.9433 84.70564 87.87022 90.78988 94.04482 96.14685 99.19227 100.7299 102.383 102.383 102.6856 101.7732 100.3023 98.00661 96.74559 93.93475 91.88753 91.16533 91.0023 91.0023 91.14327 91.23117 91.19724 91.1647
77.18697 78.0739 80 81.23577 81.70461 81.73967 81.69092 81.2576 81.2576 80.487 81.7742 82.62924 83.1809 83.36404 82.85931 82.31047 82.82403 84.2601 84.2601 85.90845 88.2534 91.54406 93.33057 100 101.2544 101.0472 93.02714 87.47636 87.47636 86.01967 86.04169 87.06538 91.00684 94.45336 97.88467 100.5082 102.2886 103.0671 104.555 104.555 104.1693 102.9793 102.0732 100.3999 97.70483 94.98486 93.65958 93.44166 93.27727 93.27727 93.34779 93.37749 93.28082 92.27778
78.82345 80 81.1926 81.80649 83.0496 83.17373 83.17927 83.17927 82.94232 82.48714 83.28838 83.92439 84.85423 85.02913 84.87873 84.35453 84.98258 85.89513 85.89513 87.92995 90.39225 93.76067 99.7337 103.6947 106.1704 105.6462 100 93.93469 93.93469 91.55234 90.62469 89.44665 92.27741 96.9052 101.3815 103.9632 104.7582 104.8213 104.8213 105.6393 105.8965 104.4379 102.9768 100.9301 98.29463 96.59871 96.14545 95.90765 95.73334 95.73334 98.28828 97.93062 96.57623 94.25211
80.22578 81.1992 81.84769 82.85231 83.79073 84.3979 84.48225 84.48225 84.03286 84.09938 84.49715 85.46397 86.21619 86.37156 86.55943 86.39832 86.84101 87.74947 87.74947 89.48755 92.46778 96.16768 102.017 107.2334 109.9694 109.4988 107.5653 101.4971 101.4971 96.23959 94.58598 93.6326 94.07477 99.02912 103.8224 106.9075 107.0274 107.4534 107.4534 107.445 107.3475 105.6488 103.6459 102.3947 101.785 101.3481 100.9675 100.7987 100.7987 100.6619 100.5348 100 97.10582 94.17764
81.67853 82.29621 82.86005 83.73951 84.68584 85.41232 85.49046 85.49046 85.36873 85.5086 85.93569 86.50666 87.37334 87.99271 88.15411 88.48157 88.69996 88.69996 89.58621 90.75153 93.61029 98.60316 103.6899 110.0369 113.8001 116.2563 114.8859 110.977 110.977 105.4758 99.69598 98.8989 98.00632 100 105.6632 108.333 110.4956 110.3741 110.3741 110.0199 108.1324 106.5209 104.998 103.9986 103.3324 102.8268 102.382 102.1325 102.1325 101.9218 101.3665 100.1298 96.37307 93.00674
